latitude,longitude,line_name,color
13.8069328,100.5722226,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8076005,100.5709791,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8085614,100.5693172,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8096392,100.5673529,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8111677,100.5646461,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8117121,100.5636673,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8124562,100.56236,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8132754,100.5609662,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.813548,100.5604731,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8138961,100.5598551,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.81393,100.5596632,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8139385,100.5593144,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8138566,100.5589482,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8137606,100.5586982,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8135264,100.5583116,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8133542,100.5581343,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8129675,100.5578756,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.812609,100.5577158,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8123013,100.5576111,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8103368,100.557146,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8099868,100.5570036,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8093658,100.5567304,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8083524,100.5563089,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8075254,100.5558555,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8065318,100.5552887,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8055269,100.5546954,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8045176,100.5541245,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8032701,100.5533952,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8022869,100.5528109,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.801466,100.5523114,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8007794,100.5519175,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7992805,100.5510425,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.798939,100.5507216,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7985692,100.5503652,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7983693,100.5499092,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7981139,100.5492202,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7980803,100.5485411,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7979806,100.5467736,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7980129,100.5465874,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7981764,100.5461109,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7983406,100.5459211,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.7989569,100.5455895,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8001228,100.5449676,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8005448,100.5447231,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8006279,100.5446647,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8006972,100.5445881,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8007434,100.5445379,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8007973,100.5444797,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8008551,100.5443925,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8009379,100.5442429,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8011627,100.5437845,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8020512,100.5419369,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.802427,100.5410596,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8037882,100.5380429,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8041,100.5374079,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8046832,100.5363874,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8049821,100.5358293,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.805105,100.5355761,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.805257,100.5352123,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.805338,100.5350054,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8055816,100.5343114,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8057684,100.5336426,MRT Blue Line (Tha Phra → Lak Song),#1E398D
13.8058321,100.5333659,MRT Blue Line (Tha Phra → Lak Song),#1E398D
